star,shop_url,comment_id,support_num,shop_name,content,shop_id,shop_kind,time,user_id
30,http://www.dianping.com/shop/24606795,345896096,(23),小三宝火锅,2017.4.29 我和小炎✨✨✨✨✨✨✨✨✨✨✨✨✨✨一直期待吃这家，然后终于约上小伙伴一起去吃了，而且选了这家必吃分店，所以就来了，这家生意好像一般，我约了节假日 ，居然马上就能约到。*･゜ﾟ･*:.｡..｡.:*･'(*ﾟ▽ﾟ*)'･*:.｡. .｡.:*･゜ﾟ･*店不是在淮海路上，是转弯的成都北路，不过一转弯就到了，上了楼发现根本不用预约啊。因为没坐满，我们是12点准时到的。这个点应该是人最多的时候，然而并没有。*･゜ﾟ･*:.｡..｡.:*･'(*ﾟ▽ﾟ*)'･*:.｡. .｡.:*･゜ﾟ･*服务态度还是认可的，毕竟我点了那么多，当然我们也吃完了，他会提醒重复点的内容，比如我点了一个三宝手工丸和双色滑，他会提醒这两个有点重复，手工丸里面只是多了芝士，其余和双色滑内容是一样的，然后金针菇和我说帮我们去掉了，因为我们点的菌菇锅和番茄锅里面都有金针菇。*･゜ﾟ･*:.｡..｡.:*･'(*ﾟ▽ﾟ*)'･*:.｡. .｡.:*･゜ﾟ･*热气羊肉差评啊，本想着热气羊肉应该会很嫩，就像我平常吃北京火锅一样的嫩，但然而并不啊，老的可怕啊。一点都不好吃，吃了一口就彻底嫌弃的一样东西，好评的是松板猪肉，做的样子好看之外，的确味道也是真的还不错。两个肉相差的太多了。手工丸和双色滑我也是比较倾向手工丸，里面有芝士，是我的致命伤，双色滑，只是样子好看，真的……特别是鱼籽的那个，难吃的可怕，而且还是咸的。很咸很咸。✨✨✨✨✨✨✨✨✨✨✨✨✨✨总结：|⭐️⭐️⭐️|口味：|⭐️⭐️|环境：|⭐️⭐️⭐️|服务：|⭐️⭐️⭐️⭐️|#玫瑰松板猪肉# ￥58 |⭐️⭐️⭐️⭐️| #三宝手工丸类组合# ￥58 |⭐️⭐️⭐️⭐️|总体来说，菜的味道不怎么样，特别是好几个让人特别失望，只能点一些其他家也有的东西比较安全，可是我要吃这些安全的东西，为什么要去你们家呢？这顿我花了450几，一点性价比都没有的店。,24606795,火锅,05-02,1519002
40,http://www.dianping.com/shop/24606795,347398294,(1),小三宝火锅,本来想去静安寺这家的，看到淮海路上也有，就选了淮海路的了中午去的时候人不是特别多，坐到了3楼的位置这家店的锅底是大锅，貌似静安寺的是小锅，感觉小锅方便点点的是番茄锅底，同事推荐说很好吃，里面有菌菇和番茄，比一般的料多一些毛肚挺嫩的，本来也不爱吃毛肚，没想到它家的还是可以的活体豆苗来一盆，是特色，服务员当场剪的，下锅，很新鲜餐前水果的西瓜，很大一块，我想说能不能稍微切的小一点呀，吃起来好不方便啊餐后还有冰淇淋的，香草口味的，挺迷你不过它家价格有点高的，2个人没点什么就300+了,24606795,火锅,05-12,508302
40,http://www.dianping.com/shop/24606795,348628875,(1),小三宝火锅,第一次来的时候觉得毛肚超好吃 超嫩 超新鲜所以又来了可是不知道是烫时间长了还是啥 蛮老的 咬不动啊 量也比较少这家店最大的黑洞就是肉啊！虽然切的都还蛮厚的但是怎么不管牛肉羊肉猪肉都是没啥味道牛肉一点都不香还有就是海鲜拼盆啦 真的不好 鲷鱼有点腥的 第一次看到北极贝下锅煮的 那个老的不过还是有优点的最大的优点就是切超大的西瓜和不限量的龙虾片儿时的回忆丫 大家都蛮喜欢吃的活体豆苗及芝士丸子拼盘很不错，猪肚鸡的汤底也蛮好，不过量不多,24606795,火锅,05-19  更新于17-05-19 18:32,38278117
40,http://www.dianping.com/shop/24606795,350376662,(1),小三宝火锅,和同事约好下班后一起去吃火锅，天气渐渐热了却突然想吃吃看好久不吃的火锅了，选了一下还是决定来小三宝淮海店。觉得这家店的食材挺新鲜的，调料自己搭配好也好吃。同事选的黄金小馒头没想到很好吃，外皮烤的脆脆的，热乎乎的沾上炼乳很喜欢，虽然热量有些高；锅底选了番茄、麻辣、松茸三拼锅底，松茸锅底在当中一个圆形小锅里，混合了一些菌菇类及红枣虫草花等等，可以当汤喝，番茄锅底和麻辣锅底都还不错，我们把食材一半一半的放置；还点了三宝秘制嫩牛肉，一共六片煮好挺嫩的口感；麻辣鲶鱼鱼肉很嫩，用麻辣的酱汁腌制过很入味；有机活体豆苗现吃现割，有一盘，如果后很快就可以出锅很嫩很爽口。,24606795,火锅,05-29,625713
40,http://www.dianping.com/shop/24606795,350337472,(1),小三宝火锅,和好友的每月一聚 某人吵着要吃火锅 所以选了2017必吃榜的它 主要是看中了活体蔬菜 过果然名不虚传 很嫩 虽然是水培的但有泥土的味道 另外黄喉也很好吃 一个字嫩啊 我们有两片煮的都快忘记了 最后撩底的时候才发现的 结果依然美味可口 所以喜欢黄喉的你一定要试试啊 各式丸类都有 肉质鲜美,24606795,火锅,05-29,2891262
40,http://www.dianping.com/shop/24606795,345559143,(2),小三宝火锅,闺蜜说好吃大家就决定去吃的一家店，非常好找，淮海路13号线1号口出来，左拐沿着淮海中路一直走到成都路就看到啦。服务超级好，各种周到，因为闺蜜嘀咕了一句“没找到沙茶酱调料”，服务员大喊一声“有的啊”，立刻已经蹦到调料区沙茶酱的旁边了。然后餐后送的冷饮，还跟我们说，吃完了可以叫他再拿来。虽然冷饮口味不是很配我胃口，不过也是很有心了。然后说菜品。三拼锅底没的说，辣锅香，猪肚锅醇厚，乌鸡锅清甜。每个锅有每个锅的味道，而且涮菜后特别好味。三宝（黄喉，毛肚，鹅肠）很新鲜，好好涮后，很嫩很赞。很幸福的感觉。猪颈肉也是久煮不老，而且量很大。每个盘子上来，我们都要感叹一声，这个摆盘也太“刻意”了，后来还看到了别桌点的像蝴蝶结乱飞的百叶丝,24606795,火锅,04-30,66402
30,http://www.dianping.com/shop/24606795,350887424,(0),小三宝火锅,看到评论不错，就和朋友去吃啦。有到门口，就有一股奇怪的味道，感觉排风不是很好吧，差点就和朋友走了。锅底我们选了番茄+麻辣+菌菇，番茄汤真的很好吃，很浓郁的蕃茄味，烫娃娃菜绝了！麻辣里面有两块鸭血，两块冻豆腐，偏向台湾麻辣锅的味道。牛肉切的很厚，不过也容易老，需要按照纹理吃，不然不容易咬断。热气羊肉和玫瑰松板肉无功不过。手工丸子让人惊讶的是所有包的都是芝士丸。值得一提的是，他们家餐前水果西瓜切的真的是超级超级厚！胃口小的女生大概两块西瓜就饱了。不满意的点是，他们家吃完身上会有一股奇怪的味道！包括包包上也是，这让人很绝望。,24606795,火锅,06-01,28934431
40,http://www.dianping.com/shop/24606795,347007040,(4),小三宝火锅,周末中午去的，里面就一桌，很安静！公交车下来也挺好找的，老远就看到了门牌！他家的量是真的大，感觉按照一般的火锅的量点，肯定会多，吃到最后菜退了两盆，还有肉没有吃完，浪费了，罪过罪过！要说下服务，因为我们不吃辣，但是三拼里都有一个辣锅，服务员主动要求帮我们把辣锅换掉，很不错！招牌的手工丸类组合都是夹芝士的，心太急都没有拍照就下锅了，饭后还有免费冰激凌！免费西瓜一个个块头大的感觉吃几块就饱了，唯一的缺点就是空调不给力，吃完实在太热太热！,24606795,火锅,05-09,835435
30,http://www.dianping.com/shop/24606795,351351790,(2),小三宝火锅,# 拔草必吃榜 # 口味实在是一般啊！还没另一家上榜的不咋地的九鼎轩好吃……… 锅底可以选三种，猪肚鸡锅底倒是其他家不多见的，料也不少，不是清汤寡水的，凑活当低阶版捞王。3种锅底都偏淡，涮出来的菜自然也是没什么味道，建议自从问服务员要辣椒和胡椒粉。毛肚三拼那个食材品质一般。羊肉太肥。活体豆苗爽口。精酿啤酒品种不少。免费西瓜吧 切的是大气，但是吃起来太累…环境倒是比其他家的宽敞也没那么油腻。以为会很火特地让朋友早点去等位，没想7点吃完走人店里都没坐满…,24606795,火锅,06-04,1039594
40,http://www.dianping.com/shop/24606795,347492682,(4),小三宝火锅,好吃，应该下次还会来！🙋🏻🙋🏻🙋🏻【服务】感人！第一次见到服务员撇沫的！【猪肚鸡锅】屌丝终于吃到猪肚鸡了！汤浓稠，锅底里不少于两块肌肉和三大块猪肚。同学点的【番茄锅】味道也很正！🎉【活体豆苗】全员一致大好评！不能更新鲜！配着火锅吃很清爽！【肥牛】感觉比另两个个主厨推荐的羊肉和嫩肉好吃很多【滑类组合】吃到一个鱼滑没馅的！😭😭😭所有滑中间都有芝士馅很棒很满足😊😊【菌菇拼盘】真的很大，业界良心！【环境】没有背景音乐🎵沮丧！如果有周杰伦-五月天-王力宏系列就可以直冲五星了🎊🎊🎊,24606795,火锅,05-12,84369642
40,http://www.dianping.com/shop/24606795,352055574,(0),小三宝火锅,天气闷热啦，实在不知道吃什么好，所以大众上搜的啦，铺子位于成都南路127号(近淮海中路)。环境一般吧，感觉比较嘈杂啦，许久没吃火锅的缘故，看见什么都点啦，满满一桌，食肉动物聚一起啦，虾滑必点的啦，豆苗很新鲜，锅底一烫都没吃几口😂。总体很满意，锅底味道很👍🏻👍🏻👍🏻，食材新鲜，性价比较高啦！推荐！,24606795,火锅,06-08,343973678
20,http://www.dianping.com/shop/24606795,348869573,(1),小三宝火锅,✨✨今天和朋友在这家店吃的午饭。点了三拼锅，番茄，麻辣和松茸。总的印象一点都不好。        来的早，只有两桌人，但是从头到尾没有服务员去上面的那层沫的，还没有一个服务员过来主动加汤水的，每次我们锅里面的汤都较快没了，都没一个服务员过来主动加的，不知道在那里聊什么天，再还有西瓜切的那么大，还那么厚，是为了节约时间吗？（看下面图片），让顾客吃起来一点都不方便。走的时候除味剂是花露水嘛？也没去掉身上味道呢。       值得表扬的是这家火锅店的特色酱料超级好吃，牛羊肉拼盘肉质蛮新，锅底的汤味道很浓，厚百叶形状蛮特别的。       总体一般，价格上面两个人吃掉268元，性价比不高，服务质量需要提高啊。,24606795,火锅,05-20,12828914
40,http://www.dianping.com/shop/24606795,352132208,(0),小三宝火锅,冲了大西瓜又去了😄工作日的中午又逢下雨 简直就是包场的节奏这家店锅底要么单锅要么三锅 果断三锅 番茄猪肚鸡松茸乌骨鸡 单锅底已能吃半饱了推荐他家肥牛 大片厚实久涮不散 一口牛肉一口西瓜不能太爽了 比起秘制牛肉肥牛胜出好多 冲了牛肉还会去,24606795,火锅,06-09,511028
50,http://www.dianping.com/shop/24606795,343584122,(5),小三宝火锅,这是我迄今为止吃到最满意的火锅了！猪肚鸡＋松茸乌鸡＋麻辣锅底，锅底内容太丰富，吃锅底就吃了好久。【手工丸类组合】虾丸，牛肉丸，明太子花枝丸，全是芝心的！一口下去幸福感爆棚！【小三宝秘制牛肉】片数不多，但是肉片很大，肉嫩味足，超级喜欢！【爽脆三拼】量有点少，毛肚确实新鲜，鹅肠也比较脆，心管就一般般了。【蔬菜拼】比较常规，种类蛮多，量大。【马蹄竹蔗水】太甜了，后悔没点酸梅汁。餐前有很多小菜，水果；餐后有免费的冰淇淋，环境服务都很满意哦,24606795,火锅,04-20,57923806
50,http://www.dianping.com/shop/24606795,348143105,(1),小三宝火锅,大中午的想不出来吃什么，朋友正好在淮海路附近，查了大众点评看看这里以前吃过，不错👍的。就约这里了……推荐猪颈肉，牛蛙，毛肚。点菜时2个人要了4个牛蛙，服务员回来说蛮大的，可能会多，就改了2个。还好没有点4个，我们2个人吃这些已经剩下来了……下楼的时候，门口有口香糖，还有祛味剂（喷衣服的）蛮人性化的点个赞。最后给个建议：希望以后可以有鸳鸯锅底，服务员说这里都是3拼锅底。其实我们鸳鸯锅底就好了。,24606795,火锅,05-16,22331237
50,http://www.dianping.com/shop/5529178,349247130,(0),渝利火锅,大夏天的吃什么都没胃口，索性爽一下来个火锅吧！四处乱穿的好处就是可以尝遍天下美食～一直听同事说这家怎么怎么好吃怎么怎么好吃，每次都是嗤之以鼻，不就是个火锅嘛～这次亲自吃过之后果然是不同凡响，难怪同事时不时的要挂念一下。离开地铁接口蛮近的，这点蛮好的，天热了总归是尽量避开路面活动的，在地铁里面走就好多了，九六广场第一次来，直奔主题，上来2楼转一圈就找到了，地方还挺大的，收拾得挺干净的，贴别是调料台，干干净净的，各种调料一应俱全。火锅其实没撒大花头的，就是肉啊，蔬菜啊，丸子啊，口味重一点的再来点内脏，统统往里一倒，所以好吃不好吃就看2点，一是底汤要好，要入味，要吊出食材的鲜味，二是食材要新鲜，这2点把握住了，想不好吃也难。渝利好吃就是因为这2点做到了，我舀了满满一碗酱料基本没用，真是浪费啊。。。。。。就是因为汤底的味道烧进了肉肉里面，根本不需要蘸酱了～～～,5529178,火锅,05-23,17962726
50,http://www.dianping.com/shop/5529178,346278543,(33),渝利火锅,#渝利火锅（96广场店）#和家人在附近咨询，建行大厦你们懂的，办完后就过来吃晚饭，订的包房选的鸳鸯，下单完就上来了巨大的鸳鸯铜锅，望着热气升腾的房间，就想起了张清芳的一首《花雨夜》，心想本尊还是终究抵不住这凡间的袅袅升烟，贪恋这世俗的吃嗔怪颠，噗哈哈哈哈哈~【推荐】“山风溪水篝篝炊烟，热汤木桌缺了谁？鸟叫虫鸣萤声言语，何苦惹是是非非？不要笑我梦的太美，梦里等着你来陪。山风溪水篝篝炊烟，热汤木桌别喝醉。”就算醉有了我你更陶醉，噗哈哈哈哈哈~〖鹅肠〗用筷子夹起的时候就弹性十足，色泽红润新鲜，看上去就很有食欲。入锅上下唰几个来回入口，细嫩脆爽，富有嚼劲。据说这家的鹅肠是用醋和盐反复揉搓后低温浸润而制，所以才有这般的弹性美味，果然是在别家无法轻易尝到的绝色，全五星推荐！〖牛黄喉〗布满胶原蛋白的牛黄喉在下方铺满底菜的情况下仍然不小心黏住了碗边，可想而知这胶原蛋白的含量何其可观？半透明的黄喉片水润泛光，下锅几十秒就吸足了辣锅的辛、甜、鲜、辣，入口后辣爽脆鲜，即养颜又好味，岂不美哉？〖雪花牛肉〗大盘的雪花牛肉呈螺旋状盘踞，夹起一片红白相间，薄中带韧，肥中带瘦，入锅唰30秒即熟，浸没在香油芝麻蘸酱中，肥嫩韧香，鲜嫩多汁，一片接着一片停不下口，若再来一盆岂不壮哉？〖牛蛙〗个个肥美硕大，腿上多肉，鲜嫩无比，一大盆倒入辣锅沸煮后，夹起仍完整，可见肉质紧致，食材新鲜，选料之上乘。无需蘸料即已足够鲜美，据说富含的氨基酸可以延缓衰老，补精益气，本尊这一见牛蛙就两眼放光的状态，可见最近是有多虚弱？OMG~老板，再来一份~〖自制酸奶〗黏稠浓泞，鲜甜净幽，一吃就是自家秘制，独有的清甜奶香，特别的厚稠粘度，恰好的冰凉口感，配上葡萄干的蜜甜，很是解辣，尤其是吃完一根疯狂辣牛肉后，半碗下去才恢复舌尖的味觉！【环境】主要想营造重庆山城的当地氛围，黑色油亮的木桌，精致粗犷的铜锅，红砖青瓦，幽暗灯光，青梅酒浓，热汤木桌。“昨夜梦里有个地方红叶森林的牧场隐约听见有人吹着一首歌叫雨夜花已经忘了这首歌它到底在说些什么雨很美夜很凉花很香……”【位置】96广场2楼。【交通】地铁2号线世纪大道站15号口。,5529178,火锅,05-05  更新于17-05-05 05:49,1039806
50,http://www.dianping.com/shop/5529178,346834835,(59),渝利火锅,和朋友聚餐吃火锅是不错的选择，今次在96广场的渝利火锅是早就想去的，已经开了很久了，还好好友有先见之明，早早到了还点好了好多好吃的，大家边吃火锅边分享有趣的故事好热闹。牛蛙，现在很流行吃牛蛙，几乎每家火锅店都有，生牛蛙要多煮一会儿，蛙肉很大很鲜美。雪花牛肉，漂亮花纹的牛肉在锅里涮几下就好，入口嫩滑鲜香。泥鳅，滑溜溜的泥鳅在锅里煮久一点，泥鳅肚里有籽呢，营养丰富很鲜美。毛肚，涮个七上八下，口感脆脆的，每次必点。串串虾，虾入锅变红色了就好吃了，虾肉新鲜弹牙。渝利自制午餐肉，和外面的就是不一样，很好吃没有面粉。鸭血、竹笋片、魔芋丝、豆腐皮、娃娃菜，都是每次必点。渝利自制酸奶，厚薄正好，甜度恰当，里面还有葡萄干，好吃。总体而言交通便利，地铁2、4、6、9线世纪大道站出来走个5分钟就到，菜品特色又新鲜，火锅调料很多选择，还有水果，西瓜很甜，就是一会空了。有包房，服务员随叫随到，有Wi-Fi，现在点评网有套餐活动，很划算。,5529178,火锅,05-08,1300280
50,http://www.dianping.com/shop/5529178,345998062,(4),渝利火锅,天气虽然已经开始热起来了，但吃火锅的热情是一年四季都不会变的，和小伙伴们约会，大家都想吃麻辣火锅了，格么走起，看了下，世纪大道的这边96广场渝利火锅口碑是比较好，格么就选择这边了，大家都过去方便，地铁2、4、6.9号线都可以到达的。我们选择了鸳鸯锅底，菌菇+麻辣锅底，当然看了点评的介绍，几乎他们家有特色的菜都点了！#毛肚# 他们家的毛肚超级大片的，七上八下，涮一涮，吃口爽脆，很过瘾的！#鸡鸭血# 也很大片，最爱麻辣锅要有鸡鸭血才完美#鹅肠# 很大的一份，我们心大的，点了2份，没有吃完，还有些浪费了，建议点一份就足够了！#酥肉# 他们家的酥肉真心好吃，很大块的，外酥内嫩的，就算冷了也好吃#黄喉# 这个推荐，爽脆，就是有些粘盘子，拉扯了半天#霜降雪花牛肉# 他们家的雪花牛肉大赞，很大片的，看纹路就觉得很诱人的，稍许涮个几秒就可以品尝，吃口鲜嫩，好喜欢。而且价格也不贵，才98元一份。他们家的午餐肉也和其他家的不一样，制作成心状的，很有爱，而且纯肉，面粉无，用料好。#自制酸奶# 也要推荐一下，不逊色于某些新疆餐厅的酸奶，很浓很醇，很好喝又解辣，他们家调料是9元一位，还是有些小贵的，但幸好还有水果自助也算在里面的。,5529178,火锅,05-03,4568536
50,http://www.dianping.com/shop/5529178,346137682,(13),渝利火锅,人多就要吃锅！96广场聚集不少美食，渝利火锅开了好久，人气依然不减。包厢环境不错，夜幕降临，落地玻璃还能望望车流穿梭的大马路。空有一颗想吃辣锅的心，无奈当下情况只能点鸳鸯，也好，菌菇锅味道也不错。雪花牛肉（98），一分价格一分货，贵有贵的道理，肉质真心不错，稍作涮烫即可享用，肥美香嫩，好好味。手工虾滑（42），服务员主动帮忙打虾滑，动作专业利索，鲜弹有劲道。秘制午餐肉（29），现在午餐肉也要拼颜值，心形来的。本身就是熟的，烫一下就能吃了，时间久了会泡烂。串串鲜虾（49），鲜活基围虾，新鲜的不用做其他加工，菌菇汤里滚一圈，必然美味。黄喉（39），q弹的黄喉也是火锅必点菜。竹笋（22），长条形的，很脆爽！魔芋丝（16），喜欢魔芋丝需要理由吗？自制酸奶（9），这个可以有！和我麻麻diy的一样好吃！！！不会太甜，浓稠度也刚刚好！！！自助调料小吃水果区，小吃品种很多，西瓜够新鲜，丝毫不吝啬，这点很赞。,5529178,火锅,05-04,3599033
40,http://www.dianping.com/shop/5529178,347531185,(0),渝利火锅,公司大佬找我们管理组谈话，然后请我们吃饭，选择了这家火锅店，这个广场的人气不是很好，不知道是不是今天的人气有点差，以前在对面的拼桌茶餐厅吃过，这是第二次来这个商圈吃饭，在我的感觉中火锅都大同小异，就是火候和时间的掌握才是关键，什么七上八下等等，不过这里的食材比较新鲜，毛肚的确比较脆，口感不错，牛蛙的块头好大，肉质滑嫩，一看就是刚刚宰杀的，他们家自己做的麻辣花生也不错就是太辣了，因为吃了有好几天了有的菜想不起来了，对的还有个小酥肉做的不错，特别的香，口感不错，我们自己带了一瓶珍藏了20年的张弓内供酒，加上美食那叫绝配啊！,5529178,火锅,05-12,97401563
30,http://www.dianping.com/shop/5529178,349373962,(0),渝利火锅,慕名而来！失望而归！特色菜几乎全点了一遍！两个人消费500不到！真心觉得味道实在一般般般！周五六点多去的，不排队直接小桌！环境首先一般，地板油腻腻的！装修没有四川特色！其次点的百分百老重庆口味的锅加菌菇锅！重庆口味号称很辣很麻，很正宗！但我觉得一点牛油的香味也没有！和哥老倌、洞子张的辣锅差距好大！这两家不论从辣度和香味上比渝利好太多了！说说特色菜！空运毛肚没有脆弹的口感，老渣渣的！雪花牛肉，筋筋拉拉、哪有入口即化口感！牛蛙比较新鲜，看的出是当场现做的！小酥肉就是椒盐排条啊！午餐肉比外面的确实好些，量比较大！特色的蟹肉棒，超级难吃！味道很奇怪！还有啃爹的渝利羔羊肉，就是那种拼接肉的味道，一股油耗气！黄喉很新鲜，脆脆弹弹的，这个必须推荐！他们家的酱料也就通常的几种，选择好少！水果里的西瓜比较甜！以后不会来吃了！还是继续排我的哥老倌吧！,5529178,火锅,05-23,2379116
40,http://www.dianping.com/shop/5529178,345854346,(1),渝利火锅,周末又逢五一假期晚饭的点不用排队啊，哪里去找。进门就能闻到辣锅的香味，整个店装修得红红火火，天热会感觉有点热。七个人，小伙伴机智地发觉了有团购套餐，就点了个368的团购套餐另外加了几个菜。套餐是不含锅底的，要了鸳鸯的清汤+重庆麻辣。麻辣很香，虽然要了微辣还是感觉有些招架不住。套餐内容很丰盛，要吃的都有了，还有牛蛙，挺壮的，好评。有个串串满新奇的，腐竹+肉。腐竹好吃，肉几乎全是肥肉扔掉……但是因为小容易烫，也不怕撩不起来，废物利用的想法蛮好的。另外点了午餐肉，不是梅林的，感觉是小白猪那种含肉的，好吃的。调理9块钱一个人，还是有点小贵的呀。不过看在有西瓜的份上，还可以。还送了冬瓜茶，有点太甜了，那个凉糕，看着像焦糖豆花，实在太难吃了……不要钱，就算了。自制酸奶也不错，挺解辣的。还可以的一家店，团购再加菜，人均100。,5529178,火锅,05-02,60061
50,http://www.dianping.com/shop/5529178,349118662,(0),渝利火锅,和朋友再次来到96广场，选择到好评度挺高的渝利火锅打边炉。我不吃辣所以点了鸳鸯锅，朋友说辣锅很地道正宗，我也试了下，那辣味还真的蛮舒服蛮浓郁的说。他家的肉类都很不错，口感普遍很嫩很鲜，黄喉也比在外面吃到的好吃，看得出选材的用心，生意也老好了。值得一提的是它家自助调料，芝麻酱味道很不错，其他选择也很多，虽然要九元一份，但是包括了西瓜番茄等水果，和朋友吃的很开心，下次还再来。,5529178,火锅,05-22,779483413
40,http://www.dianping.com/shop/5529178,346151314,(0),渝利火锅,大哥哥来上海出差晚上约在他住的酒店附近吃饭第一次来96广场在里面绕了好一会才找渝利火锅到的时候已经有好多客人在排队美食在眼前却不能吃的痛苦感之前是深有体会的贴心的嫂子（小哥哥家媳妇）早早到店等位我们后来的就直接开吃不用再焦急等待  感谢嫂子5人套餐品种比较丰盛都是我比较爱吃的考虑到有素菜要的鸳鸯锅底重点推荐霸王蛙跟鸭肠蛙肉麻辣鲜嫩鸭肠脆餐后红糖凉糕我真爱吃太甜最后给猪队友了甜点都是他的最爱可人家是怎么吃都不胖的,5529178,火锅,05-04,63184954
30,http://www.dianping.com/shop/5529178,348063514,(1),渝利火锅,等海底捞三个多钟头失败 自暴自弃来到96广场 同伙说吃这家 一番嘴皮子斗争后我妥协 本来觉得名字有点呆的会不好吃 结果还是蛮不错的比较美味两个人吃了400多 真的是点多了 还剩一些没吃完 同伙已经被我骂了很久了 hate浪费 hate！要不是趁我不注意偷偷多点了牛肉和猪脑 这局势也不至于如此还有 不顾我去厕所中场休息 擅自把火关掉 致使油迅速结起来让我无法继续吃 一系列举动只能用一个超赞来形容这家店的鹅肠牛蛙毛肚牛肉都蛮好吃的 炸腐皮较为一般 畅吃的水果是西瓜和小番茄 对我这个西瓜fans来说很一颗塞贴的 同伙辣锅直接吃不用油碟涮 说觉得很辣 我使用了油碟以后觉得辣度正好甚是美味最后一张图有点好笑的 第一次看到这样子的 涉嫌炒作笑死我了 dzdp什么时候有这么多水军了 反正我是UGC👌,5529178,火锅,05-15,40499332
50,http://www.dianping.com/shop/5529178,346508905,(1),渝利火锅,☞渝利火锅☜位于96广场二楼，离单位很近，骑了部共享单车过去十多分钟就到了！去吃之前就听小伙伴说过这家店味道不错，蛮赞的！本来对火锅就蛮喜欢的，被小伙伴这么一说就更加期待了！锅底选择了鸳鸯锅，因为小伙伴中正好有吃辣的和不吃辣的！还点了秘制午餐肉，酥肉，毛肚，鸡鸭血，黄喉，雪花牛肉，墨鱼丸，牛蛙，虾滑，猪脑，魔芋丝，串串虾，红糖糍粑，自制酸奶等等。特别喜欢他家自制的午餐肉，没有那么多面粉，口感也不错！还有牛蛙，个头也挺大只的，肉质鲜嫩！红糖糍粑也很爱，一定得刚上桌就得吃，冷了味道就没那么好了！还有就是有些黄喉可能因为切的太薄的关系了吧，装盆后夹起来的时候总会粘着盆子，有些难夹，其他都还不错！总而言之，是个可以常去光顾的一家火锅店！！！,5529178,火锅,05-06  更新于17-05-06 15:30,2571723
50,http://www.dianping.com/shop/5529178,346957594,(5),渝利火锅,朋友小聚，约在96广场的渝利火锅，在二楼广场很大，这附近有的餐厅也不少，人气还不错哟，定在包房内，因为晚到所以已经吃开了，所幸朋友们给我留好吃的。雪花牛肉，片的很薄，涮两下就可以吃了，雪花纹理清晰，肥瘦相间。猪脑用冰水泡着，弄的很干净也很完整，吃起来像豆腐脑真的好吃。黄喉是发过的，偏白，吃口爽脆。牛百叶很大片，吃起来也很爽。他们自制酸奶比较轻薄……也不是很甜，比较好吃，不像老酸奶那样寡淡，还有葡萄干点缀。还有个非常辣的牛肉条真的是好辣好辣。也有九宫格噢，可惜不太能吃辣，环境还不错，服务上略有不足，可能人手不够。包间服务服务员很少过来询问。交通也便利，地铁站就在附近噢……,5529178,火锅,05-09,751500
40,http://www.dianping.com/shop/5529178,344653806,(0),渝利火锅,已经不是第一次来这家店啦，一开始被朋友安利吃了他们家的火锅后就一发不可收，会想着来吃口味经过改良，很适合上海人口味！搜了下大众点评，市区里貌似只有这一家店，分店都开的很偏辟。说说环境服务吧，一走进店火锅味超级重，属于那种很带劲的麻辣香味。调料台酱料很多，水果小吃也都是自助式，味道很正宗。吃完火锅店里还有除异味的机器，很贴心！再说说口味，锅底我喜欢麻辣和番茄鸳鸯锅，【极品鲜毛肚】和【空运牛黄喉】这两道菜是招牌必点，麻辣锅里稍微涮个十几秒就能吃，入口超级鲜嫩，爽脆。自制午餐肉和自制蟹肉棒味道也都很好，牛肉，牛蛙，黑糖糍粑之类的也都可以试着点，都很有特色！一家很好吃很上瘾的火锅店，会经常来！,5529178,火锅,04-25,6421224
50,http://www.dianping.com/shop/5529178,349158466,(1),渝利火锅,"和朋友来96广场小聚一番,选了大家都喜欢的火锅.预订了包厢入座,菜单拿来逐个研究,经过大家轮番筛选,最后选了一堆令人馋涎欲滴的菜. 锅底:鸳鸯锅必点,满足吃辣和不吃辣的双重选择. 秘制牛蛙:必点,鲜嫩可口,肉质肥美. 毛肚:七上八下,非常爽口,好大一片.雪花牛肉:口感不错,非常新鲜.串串虾:量大,一涮即吃,虾肉饱满.鹅肠:据说是空运,感觉比较新鲜,脆脆的很好吃.酒足饭饱后大家相约以后有机会会再来涮一顿,老板以后给个优惠呗?!",5529178,火锅,05-22,29141961
50,http://www.dianping.com/shop/5529178,345258992,(0),渝利火锅,说实话起初同事相约渝利火锅我是拒绝的，因为映象中的火锅店都差不多，但到了96广场的渝利火锅，想不到人会如此的多，如果在就餐高峰需要等位的。             个人认为最有特色的也是全场最热闹的地方应该是他们的自助调料和水果区，水果的质量很高、很甜，似乎可以免去点西瓜汁的必要了，哈哈。因为有的同事吃辣有的不吃辣我们于是点了份鸳鸯锅底。虾滑：一大碗的虾肉很紧实，店小二打滑的手法也很干脆，每一个虾丸做的很圆润。酸奶：这可是我和同事们一致的五星推荐，饭后一份酸奶很是爽口，而酸甜度把捏的很好。猪脑：喜欢吃的同事并不多，但我是非常喜欢吃的，放在勺子里直接下锅，等三五分钟后依旧嫩致而不散乱，可见猪脑的新鲜度值得一试。还有他们家的招牌黄咙很值得推荐，在锅中七上八下就可以入口吃了，很是香脆。他们家的茅根水很清甜入口，唯一不好的就是喝完了一扎不可以加水续杯，如果要的话只能必须再来一扎，这样感觉里面的茅根好浪费啊。菜的量还是比较多的，如果只是三二位朋友来的话个人建议点菜要适量，要不然你们肯定要打包了。,5529178,火锅,04-29,48571457
